label,woonplaats,addressId,straatnaam,huisletter,huisnummer,huisnummer_toevoeging,geo
Oudwijk 47 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072221,Oudwijk,,47,,POINT (5.139966090611 52.090765143767)
Oudwijkerdwarsstraat 6 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072226,Oudwijkerdwarsstraat,,6,,POINT (5.1321498212168 52.085588492881)
Muntstraat 3 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072247,Muntstraat,,3,,POINT (5.1249507071942 52.092482168234)
Muntstraat 4 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072248,Muntstraat,,4,,POINT (5.1248955316893 52.092681706304)
Plompetorengracht 14 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072254,Plompetorengracht,,14,,POINT (5.1233625080993 52.095862611772)
Plompetorengracht 22 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072263,Plompetorengracht,,22,,POINT (5.1236158316715 52.096541327152)
Plompetorengracht 25 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072266,Plompetorengracht,,25,,POINT (5.1240363173587 52.096768891119)
Plompetorengracht 27 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072268,Plompetorengracht,,27,,POINT (5.124047192251 52.096872619572)
Plompetorengracht 31 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072270,Plompetorengracht,,31,,POINT (5.1240416407121 52.096945572217)
Wethouder D.M. Plompstraat 23 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072286,Wethouder D.M. Plompstraat,,23,,POINT (5.0816721244724 52.113157924704)
Wethouder D.M. Plompstraat 25 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072287,Wethouder D.M. Plompstraat,,25,,POINT (5.0817235881189 52.113191754191)
Wethouder D.M. Plompstraat 38 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072296,Wethouder D.M. Plompstraat,,38,,POINT (5.0817877978897 52.113597245382)
Prof. Adolf Mayerlaan 29 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072302,Prof. Adolf Mayerlaan,,29,,POINT (5.1262152956409 52.107281210353)
Prof. Adolf Mayerlaan 31 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072303,Prof. Adolf Mayerlaan,,31,,POINT (5.1261319630205 52.107298444746)
Mecklenburglaan 10 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072318,Mecklenburglaan,,10,,POINT (5.1377577000974 52.084964961978)
Hubert Pootstraat 2 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072338,Hubert Pootstraat,,2,,POINT (5.1115568498453 52.082595909015)
Prins Hendriklaan 96 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072345,Prins Hendriklaan,,96,,POINT (5.150070264534 52.084438410149)
Prins Hendriklaan 100 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072347,Prins Hendriklaan,,100,,POINT (5.1503256236816 52.084350426938)
Prins Hendriklaan 104 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072349,Prins Hendriklaan,,104,,POINT (5.1505739862297 52.084263813295)
Prins Hendriklaan 106 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072350,Prins Hendriklaan,,106,,POINT (5.1506436027949 52.084239793065)
Prins Hendriklaan 110 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072352,Prins Hendriklaan,,110,,POINT (5.1508280819764 52.084204723092)
Prins Hendriklaan 112 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072353,Prins Hendriklaan,,112,,POINT (5.1510382716947 52.08416608214)
Everard Meijsterlaan 22 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072377,Everard Meijsterlaan,,22,,POINT (5.0859331981855 52.08740631928)
Everard Meijsterlaan 73 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072392,Everard Meijsterlaan,,73,,POINT (5.0871198765595 52.087743136047)
Everard Meijsterlaan 75 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072393,Everard Meijsterlaan,,75,,POINT (5.0870418504785 52.087740276953)
Regentesselaan 63 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072418,Regentesselaan,,63,,POINT (5.1249066115386 52.107969092008)
Pieterskerkhof 10 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072483,Pieterskerkhof,,10,,POINT (5.1252342348518 52.091178504785)
Pieterstraat 1 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072494,Pieterstraat,,1,,POINT (5.1245308485551 52.091624509584)
Pieterstraat 9 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072499,Pieterstraat,,9,,POINT (5.1246893170321 52.091984969214)
M. van Meelstraat 47 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072621,M. van Meelstraat,,47,,POINT (5.0811677021527 52.114147486034)
M. van Meelstraat 49 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072622,M. van Meelstraat,,49,,POINT (5.0812765376829 52.114175496496)
M. van Meelstraat 51 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072623,M. van Meelstraat,,51,,POINT (5.0813025370373 52.11418217913)
Prinsenstraat 3 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072643,Prinsenstraat,,3,,POINT (5.1363886328629 52.089978153027)
Petrarcalaan 32 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072729,Petrarcalaan,,32,,POINT (5.0850788683513 52.088626584042)
Petrarcalaan 34 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072730,Petrarcalaan,,34,,POINT (5.0851216558214 52.088390019541)
Petrarcalaan 36 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072731,Petrarcalaan,,36,,POINT (5.0851246612759 52.088372770126)
Petrarcalaan 38 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072732,Petrarcalaan,,38,,POINT (5.0851344088002 52.08831645781)
Petrarcalaan 43 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072734,Petrarcalaan,,43,,POINT (5.0846022097493 52.08865284717)
Petrarcalaan 69 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072745,Petrarcalaan,,69,,POINT (5.0847414220373 52.087903904022)
Petrarcalaan 73 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072746,Petrarcalaan,,73,,POINT (5.0847613914812 52.087796754401)
Petrarcalaan 75 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072747,Petrarcalaan,,75,,POINT (5.0847713397823 52.087743166012)
Piet Heinstraat 23 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072798,Piet Heinstraat,,23,,POINT (5.1344270222234 52.084946273882)
Oudegracht 415 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072847,Oudegracht,,415,,POINT (5.1225564300708 52.082108631094)
Oudegracht 419 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072848,Oudegracht,,419,,POINT (5.1226481635754 52.082012502763)
Oudegracht 421 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072849,Oudegracht,,421,,POINT (5.1226941080468 52.081962371487)
Oudegracht 425 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072850,Oudegracht,,425,,POINT (5.1227886906351 52.081867885267)
Adriaan Mulderstraat 20 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072883,Adriaan Mulderstraat,,20,,POINT (5.0834029536679 52.113089925021)
Adriaan Mulderstraat 30 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072894,Adriaan Mulderstraat,,30,,POINT (5.082804824384 52.113511953483)
Adriaan Mulderstraat 47 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072911,Adriaan Mulderstraat,,47,,POINT (5.0828069184141 52.11396771567)
Adriaan Mulderstraat 50 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072914,Adriaan Mulderstraat,,50,,POINT (5.0819476133665 52.114009976681)
Adriaan Mulderstraat 53 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000072917,Adriaan Mulderstraat,,53,,POINT (5.0826324278662 52.114068578453)
Merwedekade 220 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073010,Merwedekade,,220,,POINT (5.1120526870899 52.070290216807)
Regentesselaan 93 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073073,Regentesselaan,,93,,POINT (5.1256915955264 52.109203868058)
Van der Mondestraat 135 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073113,Van der Mondestraat,,135,,POINT (5.1195318174395 52.104698743142)
Potgieterstraat 41 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073155,Potgieterstraat,,41,,POINT (5.0995540146554 52.093991617986)
Potterstraat 20 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073170,Potterstraat,,20,,POINT (5.1178156810927 52.09367239855)
Paulus Potterstraat 1 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073179,Paulus Potterstraat,,1,,POINT (5.1429599162258 52.083970807267)
Minrebroederstraat 16 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073242,Minrebroederstraat,,16,,POINT (5.1212792577204 52.092645069321)
Albert Neuhuysstraat 10 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073268,Albert Neuhuysstraat,,10,,POINT (5.1415106891593 52.084375971449)
Albert Neuhuysstraat 18 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073283,Albert Neuhuysstraat,,18,,POINT (5.1412814164138 52.084189907836)
Otterstraat 81 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073309,Otterstraat,,81,,POINT (5.1093906795741 52.098006703136)
Otterstraat 109 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073330,Otterstraat,,109,,POINT (5.1098609512779 52.098442805144)
Bernard de Waalstraat 18 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073360,Bernard de Waalstraat,,18,,POINT (5.0841630812264 52.113592954997)
Bernard de Waalstraat 20 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073362,Bernard de Waalstraat,,20,,POINT (5.0841126337636 52.113622081456)
Bernard de Waalstraat 23 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073365,Bernard de Waalstraat,,23,,POINT (5.0843527482873 52.113783197746)
H.F. van Riellaan 8 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073431,H.F. van Riellaan,,8,,POINT (5.1285044710024 52.104565609566)
Rietstraat 1 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073437,Rietstraat,,1,,POINT (5.1020900496982 52.10382613966)
Rietstraat 6 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073442,Rietstraat,,6,,POINT (5.101688566964 52.103756643438)
Rietstraat 9 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073445,Rietstraat,,9,,POINT (5.1022760833404 52.103987331595)
Hubert Pootstraat 7 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073450,Hubert Pootstraat,,7,,POINT (5.1119019866836 52.082651776438)
Hubert Pootstraat 8 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073451,Hubert Pootstraat,,8,,POINT (5.1119777335348 52.082651611745)
Populierstraat 24 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073475,Populierstraat,,24,,POINT (5.098145001066 52.1047412989)
Burgemeester Reigerstraat 69 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073602,Burgemeester Reigerstraat,,69,,POINT (5.1368086467315 52.088926983995)
Burgemeester Reigerstraat 71 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073604,Burgemeester Reigerstraat,,71,,POINT (5.1368885543756 52.088896971738)
Burgemeester Reigerstraat 77 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073608,Burgemeester Reigerstraat,,77,,POINT (5.137137966322 52.088804096988)
Merwedekade 151 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073631,Merwedekade,,151,,POINT (5.1106963547394 52.07573160778)
Merwedekade 156 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073636,Merwedekade,,156,,POINT (5.1107049176065 52.075469436283)
Burgemeester Reigerstraat 82 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073885,Burgemeester Reigerstraat,,82,,POINT (5.1379888005713 52.088797602333)
Burgemeester Reigerstraat 83 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073886,Burgemeester Reigerstraat,,83,,POINT (5.1374196310063 52.088696747351)
Burgemeester Reigerstraat 84 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073887,Burgemeester Reigerstraat,,84,,POINT (5.1380797879091 52.088763855676)
Burgemeester Reigerstraat 86 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073889,Burgemeester Reigerstraat,,86,,POINT (5.1383137343654 52.088654506597)
Mozartlaan 28 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073893,Mozartlaan,,28,,POINT (5.0888135530351 52.087002017216)
J.M. de Muinck Keizerlaan 18 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073919,J.M. de Muinck Keizerlaan,,18,,POINT (5.0833842321892 52.116583699836)
J.M. de Muinck Keizerlaan 23 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073922,J.M. de Muinck Keizerlaan,,23,,POINT (5.0848289986278 52.116826970619)
J.M. de Muinck Keizerlaan 26 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073924,J.M. de Muinck Keizerlaan,,26,,POINT (5.0836046138226 52.1167286242)
J.M. de Muinck Keizerlaan 39 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073930,J.M. de Muinck Keizerlaan,,39,,POINT (5.0853447004488 52.117164821661)
Mulderstraat 11 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073941,Mulderstraat,,11,,POINT (5.1302772350627 52.092914364665)
Riouwstraat 48 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073968,Riouwstraat,,48,,POINT (5.100742493901 52.091900524956)
Pieter Nieuwlandstraat 58 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000073989,Pieter Nieuwlandstraat,,58,,POINT (5.1260368492288 52.103026936493)
Pieter Nieuwlandstraat 70 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074001,Pieter Nieuwlandstraat,,70,,POINT (5.1265048696974 52.103102375015)
Pieter Nieuwlandstraat 73 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074004,Pieter Nieuwlandstraat,,73,,POINT (5.1273154930862 52.102994833509)
Pieter Nieuwlandstraat 76 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074007,Pieter Nieuwlandstraat,,76,,POINT (5.126688164901 52.10313185637)
Alexander Numankade 11 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074057,Alexander Numankade,,11,,POINT (5.1381956152006 52.098644364405)
Burgemeester van der Voort van Zijplaan 20 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074072,Burgemeester van der Voort van Zijplaan,,20,,POINT (5.1278517906768 52.10659193224)
Burgemeester van der Voort van Zijplaan 29 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074081,Burgemeester van der Voort van Zijplaan,,29,,POINT (5.1279817063599 52.107459905195)
Johannes Uitenbogaertstraat 12 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074147,Johannes Uitenbogaertstraat,,12,,POINT (5.0913143727678 52.107033191981)
Johannes Uitenbogaertstraat 22 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074153,Johannes Uitenbogaertstraat,,22,,POINT (5.0911531879169 52.107201601056)
Mozartlaan 15 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074234,Mozartlaan,,15,,POINT (5.0895474539163 52.086097765865)
Mozartlaan 21 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074238,Mozartlaan,,21,,POINT (5.089140243788 52.08659503635)
Oorsprongpark 1 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074416,Oorsprongpark,,1,,POINT (5.1371095906281 52.095258882905)
Oorsprongpark 3 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074417,Oorsprongpark,,3,,POINT (5.137101416739 52.09503472148)
Oorsprongpark 4 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074418,Oorsprongpark,,4,,POINT (5.1371738028169 52.094994680399)
Oorsprongpark 10 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074422,Oorsprongpark,,10,,POINT (5.1376625506272 52.094774897128)
Oosterkade 7 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074427,Oosterkade,,7,,POINT (5.1240098009229 52.080395602071)
Prof. Ritzema Boslaan 68 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074436,Prof. Ritzema Boslaan,,68,,POINT (5.1265545163242 52.108240130365)
Prof. Ritzema Boslaan 86 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074454,Prof. Ritzema Boslaan,,86,,POINT (5.1272666100443 52.109398848707)
Prof. Ritzema Boslaan 95 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074463,Prof. Ritzema Boslaan,,95,,POINT (5.1266230553668 52.109005837904)
Vismarkt 17 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074496,Vismarkt,,17,,POINT (5.1204560653728 52.090849102538)
Ondiep 5 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074533,Ondiep,,5,,POINT (5.0995413499973 52.103980162415)
Ondiep 32 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074551,Ondiep,,32,,POINT (5.0993379622557 52.104196844458)
Ondiep 40 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074558,Ondiep,,40,,POINT (5.0994596005617 52.104369972572)
Merwedekade 107 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074631,Merwedekade,,107,,POINT (5.1096891780508 52.078466725153)
Herman Modedstraat 24 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074689,Herman Modedstraat,,24,,POINT (5.0921036164396 52.107081439958)
Oosterkade 13 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074704,Oosterkade,,13,,POINT (5.1236921144332 52.080003982868)
Parkstraat 16 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074714,Parkstraat,,16,,POINT (5.1291853896612 52.090835684628)
Parkstraat 20 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074718,Parkstraat,,20,,POINT (5.1293275056076 52.090935520331)
Parkstraat 57 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074747,Parkstraat,,57,,POINT (5.1306049659876 52.091664722278)
Violenstraat 19 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074796,Violenstraat,,19,,POINT (5.101891138248 52.100348512649)
Violenstraat 30 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074807,Violenstraat,,30,,POINT (5.1019198533659 52.10057617771)
M.H. Trompstraat 3 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074822,M.H. Trompstraat,,3,,POINT (5.1384247412921 52.099765226089)
M.H. Trompstraat 16 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074837,M.H. Trompstraat,,16,,POINT (5.1385540348855 52.099594447236)
M.H. Trompstraat 28 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074841,M.H. Trompstraat,,28,,POINT (5.1380069292415 52.099618530904)
Tuinbouwstraat 10 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074858,Tuinbouwstraat,,10,,POINT (5.1075559521009 52.099207044903)
Tuinbouwstraat 14 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074861,Tuinbouwstraat,,14,,POINT (5.1076309546124 52.099295431534)
Burgemeester van der Voort van Zijplaan 5 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074880,Burgemeester van der Voort van Zijplaan,,5,,POINT (5.1272382666685 52.106249251719)
Adriaen van Ostadelaan 98 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000074895,Adriaen van Ostadelaan,,98,,POINT (5.1413276821842 52.080918022962)
Prof. Ritzema Boslaan 45 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000075073,Prof. Ritzema Boslaan,,45,,POINT (5.1254923810638 52.107166296258)
Prof. Ritzema Boslaan 49 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000075077,Prof. Ritzema Boslaan,,49,,POINT (5.1255533956414 52.107266198872)
Nassaustraat 5 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000075104,Nassaustraat,,5,,POINT (5.1425988530271 52.091375827329)
Nassaustraat 12 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000075110,Nassaustraat,,12,,POINT (5.1429729701918 52.091643422246)
Nassaustraat 15 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000075112,Nassaustraat,,15,,POINT (5.1430571461365 52.091473120071)
Nassaustraat 18 Utrecht,Utrecht,https://data.kkg.kadaster.nl/id/nummeraanduiding/0344200000075114,Nassaustraat,,18,,POINT (5.1432291243763 52.091676651049)
